country,customer_id,boxes_taken,activation_channel,state,recipe_score_count,recipe_score_freq,app_uses,app_store
AU,5023,20,D,N,45,0,75,itunes
AU,5024,55,D,N,45,0,0,
AU,5025,25,E,N,60,0,0,
AU,5026,40,C,L,50,0.4,40,itunes
AU,5027,70,F,C,70,0.357142857,15,google
AU,5028,15,D,N,45,0,5,itunes
AU,5029,15,A,C,55,0,0,itunes
AU,5030,35,C,W,65,0,30,google
AU,5031,110,A,C,75,0.333333333,55,google
AU,5032,20,F,N,75,0,25,itunes
AU,5033,80,D,C,45,0.333333333,25,itunes
AU,5034,225,D,N,45,0,10,itunes
AU,5035,40,E,L,45,0,25,itunes
AU,5036,255,D,N,45,0,20,itunes
AU,5037,15,C,L,75,0.333333333,35,itunes
AU,5038,65,F,C,65,0,15,itunes
AU,5039,135,A,W,75,0.466666667,0,itunes
AU,5040,45,B,C,60,0,30,itunes
AU,5041,70,C,L,75,0,20,google
AU,5042,25,F,C,45,0,5,itunes
AU,5043,125,C,S,60,0,55,itunes
AU,5044,15,C,C,45,0.222222222,0,
AU,5045,15,C,S,45,0,0,
AU,5046,40,C,C,55,0.272727273,25,itunes
AU,5047,15,E,W,60,0,0,
AU,5048,180,G,C,45,0.111111111,40,itunes
AU,5049,55,B,L,45,0.222222222,15,itunes
AU,5050,15,C,L,55,0,25,itunes
AU,5051,40,F,L,65,0,20,google
AU,5052,115,C,L,60,0.166666667,20,itunes
AU,5053,30,C,W,45,0,25,google
AU,5054,15,F,N,60,0,30,itunes
AU,5055,15,C,T,55,0,0,
AU,5056,85,E,W,70,0.357142857,0,itunes
AU,5057,25,C,L,75,0,95,itunes
AU,5058,15,A,N,75,0,5,google
AU,5059,35,C,L,45,0,0,
AU,5060,15,F,C,60,0,30,itunes
AU,5061,65,F,N,45,0,25,itunes
AU,5062,225,F,W,45,0,0,itunes
AU,5063,140,C,C,45,0,0,
AU,5064,95,F,L,45,0.666666667,5,itunes
AU,5065,40,D,N,45,0,30,itunes
AU,5066,45,D,T,60,0,20,itunes
AU,5067,170,D,T,45,0.333333333,25,itunes
AU,5068,45,C,N,45,0,0,google
AU,5069,110,E,C,45,0,5,itunes
AU,5070,75,F,C,70,0,20,google
AU,5071,55,D,T,45,0,45,itunes
AU,5072,30,B,L,45,0,40,itunes
AU,5073,15,B,N,60,0,125,itunes
AU,5074,20,D,N,45,0,5,google
AU,5075,25,D,N,45,0,15,google
AU,5076,70,C,N,55,0,25,itunes
AU,5077,195,C,W,75,0,30,itunes
AU,5078,35,D,N,45,0,15,itunes
AU,5079,90,C,W,45,0.555555556,15,itunes
AU,5080,15,D,T,45,0,40,google
AU,5081,45,E,N,60,0.25,25,itunes
AU,5082,35,G,N,45,0.555555556,0,
AU,5083,80,F,W,60,0,20,itunes
AU,5084,25,D,N,45,0,0,
AU,5085,15,D,L,60,0,40,itunes
AU,5086,15,D,L,45,0,40,itunes
AU,5087,20,C,W,50,0,0,
AU,5088,15,F,L,60,0,5,itunes
AU,5089,20,D,L,45,0,20,google
AU,5090,25,C,A,45,0,25,google
AU,5091,25,D,N,45,0,20,itunes
AU,5092,25,C,N,50,0,0,
AU,5093,50,C,L,45,0.222222222,0,
AU,5094,65,E,W,45,0,25,google
AU,5095,110,F,W,45,0.222222222,0,itunes
AU,5096,55,C,N,45,0,20,itunes
AU,5097,265,D,N,45,0,0,google
AU,5098,30,D,N,45,0,15,google
AU,5099,15,C,S,65,0.230769231,20,google
AU,5100,30,D,N,45,0,0,
AU,5101,25,F,C,45,0,25,itunes
AU,5102,25,A,L,45,0,45,itunes
AU,5103,90,C,A,75,0,60,itunes
AU,5104,50,A,W,75,0,20,itunes
AU,5105,135,D,C,45,0,15,itunes
AU,5106,90,F,W,45,0,20,google
AU,5107,30,C,S,60,0,35,itunes
AU,5108,55,A,T,60,0.166666667,10,itunes
AU,5109,105,F,N,75,0.866666667,15,google
AU,5110,30,A,L,45,0,25,itunes
AU,5111,15,F,W,75,0,30,itunes
AU,5112,25,D,N,45,0,35,google
AU,5113,25,A,N,75,0,10,itunes
AU,5114,130,D,T,45,0,20,itunes
AU,5115,20,D,W,45,0.111111111,25,google
AU,5116,55,E,C,75,0,25,itunes
AU,5117,45,C,S,45,0,30,itunes
AU,5118,20,C,N,60,0,15,itunes
AU,5119,25,G,C,75,0.333333333,15,itunes
AU,5120,35,C,L,55,0,0,google
AU,5121,65,A,L,60,0,50,itunes
AU,5122,40,C,W,75,0,65,itunes
AU,5123,15,B,N,60,0,30,itunes
AU,5124,105,F,C,45,0.333333333,20,itunes
AU,5125,90,A,N,45,0.333333333,0,google
AU,5126,55,C,N,60,0,45,google
AU,5127,100,F,L,75,0,15,google
AU,5128,235,E,L,60,0.333333333,5,itunes
AU,5129,35,F,L,75,0,20,google
AU,5130,130,C,W,65,0,20,itunes
AU,5131,20,C,L,45,0,10,google
AU,5132,20,C,L,75,0,35,google
AU,5133,15,A,C,45,0,0,
AU,5134,15,A,L,45,0.333333333,15,itunes
AU,5135,15,C,W,45,0,10,itunes
AU,5136,15,B,L,45,0,15,google
AU,5137,35,C,L,50,0.3,95,itunes
AU,5138,15,C,N,45,0.333333333,30,itunes
AU,5139,230,C,L,65,0.230769231,55,itunes
AU,5140,185,B,C,45,0,20,itunes
AU,5141,45,C,L,55,0,30,itunes
AU,5142,25,C,W,60,0.166666667,20,google
AU,5143,15,C,N,45,0,0,
AU,5144,30,E,N,45,0,15,itunes
AU,5145,80,C,L,45,0,15,itunes
AU,5146,20,A,W,60,0,15,itunes
AU,5147,45,B,L,45,0,15,google
AU,5148,45,C,W,45,0,35,itunes
AU,5149,20,C,C,60,0,15,itunes
AU,5150,60,D,N,45,0,30,itunes
AU,5151,45,F,W,45,0,15,itunes
AU,5152,70,A,C,50,0.7,0,google
AU,5153,100,D,N,45,0,0,
AU,5154,30,C,L,55,1,55,itunes
AU,5155,225,C,L,75,0.333333333,0,itunes
AU,5156,55,A,W,45,0,0,itunes
AU,5157,45,D,N,45,0.333333333,25,itunes
AU,5158,35,E,W,75,0.666666667,15,itunes
AU,5159,50,E,C,45,0.333333333,35,itunes
AU,5160,35,D,N,45,0,0,
AU,5161,65,D,N,45,0,15,itunes
AU,5162,110,C,L,55,0,25,itunes
AU,5163,85,E,S,45,0,30,itunes
AU,5164,20,D,N,60,0,10,google
AU,5165,25,D,N,45,0,0,
AU,5166,20,D,N,45,0,35,itunes
AU,5167,190,D,T,45,0.333333333,30,itunes
AU,5168,80,D,T,45,0.222222222,20,itunes
AU,5169,60,C,W,65,0,25,google
AU,5170,20,A,W,60,0,20,google
AU,5171,130,D,N,45,0.333333333,0,
AU,5172,20,C,W,75,0.333333333,35,itunes
AU,5173,60,A,W,45,0,0,
AU,5174,25,D,T,45,0,30,itunes
AU,5175,25,G,C,45,0,5,itunes
AU,5176,15,F,N,60,0,20,itunes
AU,5177,240,F,W,45,0,25,itunes
AU,5178,120,D,N,45,0,0,
AU,5179,45,C,T,45,0,20,itunes
AU,5180,230,D,C,45,0,0,
AU,5181,30,D,N,45,0,25,itunes
AU,5182,15,C,W,50,0,15,itunes
AU,5183,110,E,L,75,0.133333333,25,itunes
AU,5184,35,D,N,45,0.555555556,45,itunes
AU,5185,15,A,W,60,0,10,google
AU,5186,15,C,N,60,0,0,
AU,5187,40,E,L,45,0,50,google
AU,5188,65,C,C,75,0.666666667,40,itunes
AU,5189,95,E,L,60,0,0,
AU,5190,15,D,N,45,0,0,
AU,5191,15,C,W,45,0,20,itunes
AU,5192,75,D,N,60,0,5,itunes
AU,5193,15,C,L,75,0,5,itunes
AU,5194,125,D,C,45,0.666666667,0,
AU,5195,15,C,C,50,0,35,itunes
AU,5196,40,C,C,45,0,10,google
AU,5197,30,E,C,45,0.333333333,45,itunes
AU,5198,25,C,C,55,0,25,itunes
AU,5199,220,C,C,45,0,0,itunes
AU,5200,20,D,C,45,0.222222222,0,
AU,5201,40,D,C,60,0,20,itunes
AU,5202,85,D,N,45,0.777777778,0,
AU,5203,145,D,N,45,0,0,google
AU,5204,185,D,N,45,0,30,itunes
AU,5205,30,C,C,55,0.090909091,35,itunes
AU,5206,15,D,N,45,0,0,
AU,5207,90,C,C,60,0.333333333,0,itunes
AU,5208,160,A,L,70,0,20,itunes
AU,5209,245,D,N,45,0,40,itunes
AU,5210,20,D,N,45,0,40,itunes
AU,5211,30,D,C,45,0,0,
AU,5212,75,D,L,45,0.333333333,30,google
AU,5213,35,E,N,45,0,55,itunes
AU,5214,15,D,N,45,0,0,
AU,5215,235,E,N,45,1,0,google
AU,5216,20,A,L,75,0,25,google
AU,5217,140,C,C,45,0.666666667,20,itunes
AU,5218,75,G,N,45,0,0,
AU,5219,70,D,T,65,0,25,google
AU,5220,35,C,N,45,0,20,google
AU,5221,110,C,C,45,0.333333333,15,google
AU,5222,25,D,L,45,0,35,itunes
AU,5223,35,C,N,50,0,20,itunes
AU,5224,25,C,N,75,0.133333333,20,itunes
AU,5225,155,C,A,60,0,10,google
AU,5226,115,G,W,45,0.333333333,25,itunes
AU,5227,65,C,W,45,0.222222222,0,
AU,5228,30,C,W,45,0,0,
AU,5229,70,C,N,45,0,30,itunes
AU,5230,15,G,L,60,0,30,itunes
AU,5231,175,B,W,60,0,30,itunes
AU,5232,50,G,A,45,0.222222222,25,itunes
AU,5233,15,C,S,75,0,0,
AU,5234,240,C,L,60,0,0,
AU,5235,25,E,L,60,0.083333333,0,
AU,5236,75,F,C,45,0,10,google
AU,5237,60,C,A,60,0,0,
AU,5238,30,A,L,65,0,25,itunes
AU,5239,35,A,N,75,0,25,itunes
AU,5240,20,C,W,75,0.066666667,20,itunes
AU,5241,15,F,L,45,0,40,itunes
AU,5242,80,A,W,45,0,30,google
AU,5243,60,B,W,60,0,20,google
AU,5244,70,C,W,55,0.181818182,30,itunes
AU,5245,70,C,W,60,0,0,
AU,5246,20,C,C,65,0,75,itunes
AU,5247,70,D,N,60,0,20,itunes
AU,5248,25,C,C,75,0.533333333,20,itunes
AU,5249,15,F,L,75,0,25,itunes
AU,5250,25,A,L,45,0,20,google
AU,5251,25,C,W,45,0,0,itunes
AU,5252,15,A,N,45,0,0,
AU,5253,35,F,C,45,0,0,
AU,5254,25,B,W,45,0.333333333,25,itunes
AU,5255,90,C,N,60,0,25,itunes
AU,5256,30,C,W,50,0.2,75,itunes
AU,5257,15,C,W,60,0,25,itunes
AU,5258,15,C,L,65,0,30,itunes
AU,5259,195,B,L,60,0,35,itunes
AU,5260,235,A,W,45,0,20,itunes
AU,5261,100,A,N,45,0,25,google
AU,5262,15,C,T,60,0,30,itunes
AU,5263,85,F,L,60,0,25,itunes
AU,5264,30,D,C,45,0,35,itunes
AU,5265,20,D,C,45,0,0,
AU,5266,130,B,N,60,0,30,itunes
AU,5267,75,C,N,45,0,20,itunes
AU,5268,20,F,W,45,0,20,google
AU,5269,15,C,L,60,0,0,
AU,5270,50,A,W,65,0,25,itunes
AU,5271,15,D,N,45,0,0,
AU,5272,110,D,C,60,0,15,itunes
AU,5273,15,E,W,45,0.333333333,0,
AU,5274,155,A,C,60,0,25,itunes
AU,5275,20,A,W,45,0,20,itunes
AU,5276,80,E,C,60,0,15,google
AU,5277,65,D,N,45,0,10,google
AU,5278,25,D,L,45,0,20,itunes
AU,5279,15,D,N,45,0,0,
AU,5280,100,C,S,50,0,5,google
AU,5281,75,D,N,60,0,25,itunes
AU,5282,35,D,C,45,0,0,
AU,5283,110,C,W,55,0,35,itunes
AU,5284,100,C,C,50,0.2,25,itunes
AU,5285,160,D,T,45,0,0,
AU,5286,15,D,L,60,0,35,itunes
AU,5287,30,F,T,75,0,0,
AU,5288,95,D,C,45,0.222222222,15,itunes
AU,5289,195,D,N,45,0,30,google
AU,5290,80,F,L,60,0.333333333,0,
AU,5291,55,D,C,45,0,15,itunes
AU,5292,15,D,N,45,0,0,
AU,5293,190,F,N,45,0,15,itunes
AU,5294,80,C,N,65,0,0,
AU,5295,25,D,N,45,0,5,google
AU,5296,75,D,C,60,0,35,itunes
AU,5297,15,B,C,45,0,90,itunes
AU,5298,55,C,C,55,0,0,
AU,5299,15,C,L,45,0,0,
AU,5300,15,A,N,75,0,5,google
AU,5301,60,D,N,45,0.333333333,20,itunes
AU,5302,40,C,W,45,0,25,itunes
AU,5303,30,C,N,65,0,20,itunes
AU,5304,180,F,N,45,0,30,itunes
AU,5305,50,B,W,55,0,40,itunes
AU,5306,25,B,W,70,0,30,google
AU,5307,100,C,N,55,0,25,itunes
AU,5308,65,A,L,45,0,15,itunes
AU,5309,70,G,N,45,0,30,google
AU,5310,15,C,C,55,0,0,
AU,5311,25,B,N,95,0,15,google
AU,5312,50,B,W,45,0,20,itunes
AU,5313,35,A,C,45,0.666666667,0,
AU,5314,65,C,W,75,0.066666667,25,google
AU,5315,250,C,W,60,0.583333333,15,itunes
AU,5316,95,C,W,55,0,0,
AU,5317,25,F,A,45,0,10,google
AU,5318,15,C,C,60,0,0,
AU,5319,40,F,L,45,0,35,itunes
AU,5320,20,C,C,65,0,0,
AU,5321,25,B,N,45,0,90,itunes
AU,5322,40,C,C,55,0,20,itunes
AU,5323,25,F,W,60,0,5,itunes
AU,5324,25,C,N,45,0,25,itunes
AU,5325,30,C,N,55,0,40,itunes
AU,5326,45,C,L,60,0,25,itunes
AU,5327,75,D,N,45,0,0,
AU,5328,90,A,S,50,0,15,itunes
AU,5329,110,F,W,45,0.333333333,25,google
AU,5330,130,D,N,45,0,20,itunes
AU,5331,160,D,N,65,0,15,itunes
AU,5332,20,D,N,45,0,25,itunes
AU,5333,25,E,W,75,0,30,itunes
AU,5334,95,D,N,45,0,20,itunes
AU,5335,15,A,W,65,0.384615385,25,google
AU,5336,170,C,L,60,0,25,itunes
AU,5337,60,C,W,45,0,15,google
AU,5338,20,D,N,45,0.333333333,20,itunes
AU,5339,45,C,N,75,0.333333333,0,itunes
AU,5340,20,D,N,45,0,0,
AU,5341,55,C,W,75,0,0,google
AU,5342,45,B,C,45,0,40,itunes
AU,5343,30,C,L,45,0,25,itunes
AU,5344,20,C,C,75,0.533333333,30,itunes
AU,5345,160,F,L,60,0,0,
AU,5346,15,F,S,45,0,0,
AU,5347,20,A,L,50,0,55,itunes
AU,5348,75,C,N,60,0,30,itunes
AU,5349,20,D,N,45,0,0,
AU,5350,30,C,C,75,0,40,itunes
AU,5351,80,C,W,75,0,10,google
AU,5352,15,A,W,45,0,0,
AU,5353,180,A,T,45,0,0,
AU,5354,15,C,L,55,0,20,itunes
AU,5355,15,C,W,45,0,95,itunes
AU,5356,15,C,C,55,0,35,itunes
AU,5357,205,C,C,75,0,5,itunes
AU,5358,25,F,W,75,0,0,
AU,5359,115,C,N,45,1,30,itunes
AU,5360,50,A,T,50,0,35,itunes
AU,5361,215,C,C,75,0.333333333,0,
AU,5362,20,A,N,45,0,0,
AU,5363,90,F,W,60,0.583333333,25,itunes
AU,5364,65,A,L,75,0,20,itunes
AU,5365,40,E,L,60,0,20,google
AU,5366,105,C,W,45,0,0,google
AU,5367,20,C,W,65,0.692307692,10,itunes
AU,5368,15,C,A,50,0,25,itunes
AU,5369,30,C,N,45,0,30,google
AU,5370,50,C,W,50,0.2,40,itunes
AU,5371,120,C,W,45,0.333333333,0,itunes
AU,5372,100,C,N,75,0,25,itunes
AU,5373,110,C,T,45,0,20,google
AU,5374,60,E,L,45,0,5,google
AU,5375,20,C,W,55,0,55,itunes
AU,5376,20,C,L,60,0,25,itunes
AU,5377,155,B,C,45,0,40,itunes
AU,5378,55,E,C,75,0,20,google
AU,5379,20,F,C,45,0,20,itunes
AU,5380,75,C,N,60,0.25,25,itunes
AU,5381,45,C,L,55,0,30,itunes
AU,5382,150,C,C,60,0.916666667,30,itunes
AU,5383,95,C,N,45,0,25,itunes
AU,5384,95,C,L,45,0,10,itunes
AU,5385,200,C,W,75,0,5,itunes
AU,5386,205,C,N,60,0,5,itunes
AU,5387,130,C,L,65,0,0,
AU,5388,50,D,W,45,0,45,itunes
AU,5389,140,A,N,75,0,25,itunes
AU,5390,225,E,A,75,0,20,itunes
AU,5391,140,G,W,60,0.666666667,25,itunes
AU,5392,80,C,T,55,0,20,google
AU,5393,55,C,A,45,0.222222222,20,itunes
AU,5394,130,C,W,45,0.444444444,0,
AU,5395,25,C,L,50,0.3,0,
AU,5396,45,D,N,45,0,5,google
AU,5397,45,E,L,75,0,40,itunes
AU,5398,110,E,C,45,0,20,itunes
AU,5399,85,B,N,50,0.3,0,
AU,5400,125,F,N,45,0.111111111,105,itunes
AU,5401,30,C,C,55,0,0,itunes
AU,5402,160,A,W,75,0,0,google
AU,5403,55,A,W,45,0,25,itunes
AU,5404,110,C,L,45,0,15,itunes
AU,5405,30,C,N,45,0,25,itunes
AU,5406,125,F,W,60,0,25,itunes
AU,5407,110,F,S,55,0,20,itunes
AU,5408,20,F,C,45,0.333333333,10,itunes
AU,5409,15,C,S,45,0,50,itunes
AU,5410,20,C,L,60,0,20,google
AU,5411,20,D,C,45,0,25,itunes
AU,5412,25,C,N,45,0,0,
AU,5413,100,E,N,60,0,20,itunes
AU,5414,85,E,L,45,0.666666667,45,itunes
AU,5415,125,C,C,55,0.090909091,10,itunes
AU,5416,65,F,N,75,0.533333333,25,google
AU,5417,15,F,W,65,0,30,itunes
AU,5418,250,F,W,75,0.6,25,itunes
AU,5419,90,C,N,45,0,15,itunes
AU,5420,255,C,L,55,0,0,
AU,5421,20,A,L,50,0.3,5,itunes
AU,5422,40,F,L,45,0,45,itunes
AU,5423,245,A,L,60,0,35,itunes
AU,5424,190,F,L,60,0,25,itunes
AU,5425,205,F,C,45,0.333333333,0,
AU,5426,40,A,L,75,0,35,itunes
AU,5427,160,G,W,45,0,10,itunes
AU,5428,45,D,W,45,0,20,itunes
AU,5429,45,B,L,60,0,30,google
AU,5430,15,A,C,60,0,20,itunes
AU,5431,50,C,W,45,0.666666667,25,itunes
AU,5432,135,A,A,45,0,0,itunes
AU,5433,50,A,N,70,0,0,
AU,5434,15,C,C,60,0.083333333,15,itunes
AU,5435,15,C,W,75,0,0,
AU,5436,15,B,L,60,0,30,google
AU,5437,125,A,L,45,0,0,
AU,5438,25,C,W,75,0,0,
AU,5439,15,C,C,55,1,0,
AU,5440,65,A,W,45,0.444444444,50,itunes
AU,5441,20,F,N,45,0,0,
AU,5442,25,C,W,55,0,0,
AU,5443,55,C,W,75,0,20,itunes
AU,5444,25,C,L,45,0.333333333,10,google
AU,5445,65,F,L,45,0.333333333,5,itunes
AU,5446,165,E,N,60,0.25,20,itunes
AU,5447,120,C,W,45,0,25,google
AU,5448,40,B,L,75,0,35,itunes
AU,5449,90,A,W,60,0.5,50,google
AU,5450,65,B,W,75,0.333333333,25,itunes
AU,5451,75,C,T,65,0.384615385,45,itunes
AU,5452,165,A,T,75,0,10,itunes
AU,5453,20,A,L,50,0.2,0,
AU,5454,15,G,C,55,0,25,google
AU,5455,25,F,N,45,0,0,
AU,5456,160,D,N,45,0,15,itunes
AU,5457,70,C,W,55,0.272727273,5,google
AU,5458,105,D,N,45,0,25,itunes
AU,5459,80,D,W,45,0,10,itunes
AU,5460,90,E,C,45,0,15,itunes
AU,5461,40,E,S,45,0,15,itunes
AU,5462,25,E,L,45,0.333333333,20,itunes
AU,5463,95,E,N,60,0,25,itunes
AU,5464,40,C,W,45,0.333333333,20,itunes
AU,5465,25,C,L,45,0.333333333,0,
AU,5466,25,C,C,50,0,60,itunes
AU,5467,15,C,N,75,0,0,
AU,5468,100,D,A,45,0,30,google
AU,5469,160,C,L,60,0,0,
AU,5470,45,D,A,45,0,0,itunes
AU,5471,15,G,N,45,0,0,
AU,5472,55,C,W,45,0,35,itunes
AU,5473,35,C,C,75,0,15,google
AU,5474,220,E,C,45,0.333333333,0,
AU,5475,20,D,C,60,0.25,0,
AU,5476,30,D,N,45,0,20,itunes
AU,5477,95,C,L,50,0,25,itunes
AU,5478,30,D,L,45,0,25,google
AU,5479,20,B,W,45,0,30,google
AU,5480,25,A,W,45,0,0,
AU,5481,15,A,W,75,0,20,google
AU,5482,45,A,W,60,0,15,google
AU,5483,15,C,L,55,0,25,itunes
AU,5484,30,D,N,45,0,40,itunes
AU,5485,25,D,L,45,0,5,google
AU,5486,60,F,L,45,0,10,google
AU,5487,20,D,N,45,0,35,itunes
AU,5488,135,C,W,60,0,10,google
AU,5489,40,F,L,70,0,0,
AU,5490,15,D,N,45,0,35,itunes
AU,5491,40,A,L,65,0.076923077,20,itunes
AU,5492,15,D,A,45,0,15,google
AU,5493,155,B,L,75,0,30,itunes
AU,5494,75,C,N,75,0.333333333,10,itunes
AU,5495,15,D,L,45,0,15,itunes
AU,5496,35,A,L,65,0,20,google
AU,5497,35,C,L,75,0.2,40,itunes
AU,5498,25,D,S,45,0.333333333,0,itunes
AU,5499,250,C,C,45,0.444444444,20,google
AU,5500,25,C,W,50,0,30,google
AU,5501,230,G,L,45,0,0,itunes
AU,5502,50,C,W,75,0,10,itunes
AU,5503,25,E,L,45,0,25,itunes
AU,5504,40,E,N,75,0.666666667,20,itunes
AU,5505,20,E,W,60,0,0,
AU,5506,15,A,N,45,0.333333333,0,
AU,5507,15,E,W,45,0,15,itunes
AU,5508,40,E,L,65,0,15,itunes
AU,5509,95,A,T,45,0,25,google
AU,5510,15,F,L,65,0.307692308,15,google
AU,5511,25,C,T,45,0.333333333,30,itunes
AU,5512,170,D,N,45,0,30,itunes
AU,5513,70,C,C,50,0,0,
AU,5514,40,E,N,60,0.333333333,20,itunes
AU,5515,70,A,L,75,0,5,google
AU,5516,30,D,S,45,0,0,
AU,5517,15,D,N,45,0.111111111,30,itunes
AU,5518,30,D,L,45,0,0,
AU,5519,140,E,L,75,0.333333333,30,itunes
AU,5520,20,C,W,75,0,0,
AU,5521,15,B,N,60,0,10,itunes
AU,5522,50,C,L,65,0,35,itunes
AU,5523,15,D,S,45,0,10,google
AU,5524,145,F,L,45,0,5,itunes
AU,5525,35,F,W,75,0,45,itunes
AU,5526,25,F,S,75,0,20,google
AU,5527,25,D,A,45,0.111111111,70,itunes
AU,5528,60,D,C,45,0.222222222,30,itunes
AU,5529,15,C,L,45,0,0,
AU,5530,165,E,L,45,0,0,itunes
AU,5531,215,A,W,75,0,5,itunes
AU,5532,15,C,N,45,0,0,
AU,5533,40,F,W,45,0,20,itunes
AU,5534,20,C,N,60,0,0,
AU,5535,45,A,W,55,0,10,google
AU,5536,25,A,W,75,0,30,itunes
AU,5537,145,C,L,70,0.357142857,20,itunes
AU,5538,15,A,W,75,0,20,google
AU,5539,40,B,L,60,0,50,itunes
AU,5540,25,F,S,75,0,35,itunes
AU,5541,230,D,S,45,0,0,
AU,5542,30,C,N,45,0,5,itunes
AU,5543,15,C,W,45,0,20,google
AU,5544,15,D,C,45,0,0,
AU,5545,25,C,N,60,0.5,25,itunes
AU,5546,20,C,N,45,0,0,
AU,5547,15,C,L,70,0,35,itunes
AU,5548,40,A,N,65,0,30,itunes
AU,5549,60,F,N,45,0.111111111,25,itunes
AU,5550,15,A,L,65,0.307692308,45,itunes
AU,5551,45,A,L,75,0,40,google
AU,5552,35,C,C,60,0,25,itunes
AU,5553,95,C,C,45,0,20,itunes
AU,5554,210,G,N,60,0.666666667,5,itunes
AU,5555,75,C,W,75,0.133333333,20,itunes
AU,5556,85,C,L,60,0.416666667,20,itunes
AU,5557,55,C,L,65,0.153846154,35,itunes
AU,5558,215,C,L,45,0.888888889,15,itunes
AU,5559,40,F,W,75,0,25,itunes
AU,5560,100,B,C,45,0,70,itunes
AU,5561,125,C,W,45,0.222222222,15,itunes
AU,5562,165,C,N,50,1,25,itunes
AU,5563,45,C,N,55,0,35,itunes
AU,5564,205,C,L,60,0.333333333,20,itunes
AU,5565,25,B,W,75,0,45,google
AU,5566,25,C,W,75,0.133333333,30,itunes
AU,5567,20,E,W,45,0.333333333,10,itunes
AU,5568,30,C,W,75,0,0,
AU,5569,25,A,N,45,0,15,google
AU,5570,145,C,W,75,0,30,google
AU,5571,30,A,C,45,0,30,itunes
AU,5572,60,A,L,45,1,25,itunes
AU,5573,25,A,W,45,0,10,itunes
AU,5574,45,C,L,45,0,4999995,itunes
AU,5575,130,D,A,45,0.888888889,35,google
AU,5576,200,F,C,75,0,0,itunes
AU,5577,15,C,N,75,0,0,
AU,5578,250,C,C,75,0.533333333,35,itunes
AU,5579,45,E,C,45,0,0,
AU,5580,60,F,L,60,0,20,itunes
AU,5581,245,A,L,60,0,0,
AU,5582,85,F,C,45,0.111111111,10,itunes
AU,5583,15,A,C,45,0,0,
AU,5584,35,C,L,75,0.333333333,55,itunes
AU,5585,15,C,C,45,0,95,itunes
AU,5586,40,A,N,45,0,20,itunes
AU,5587,15,A,N,60,0,0,
AU,5588,25,A,L,50,0,10,itunes
AU,5589,15,A,C,45,0,115,google
AU,5590,230,F,L,60,0,0,
AU,5591,235,D,N,45,0,25,google
AU,5592,250,F,N,75,0,20,itunes
AU,5593,60,D,N,45,0,0,
AU,5594,205,C,N,45,1,0,itunes
AU,5595,20,C,L,55,0,0,
AU,5596,25,D,N,45,0,25,itunes
AU,5597,135,D,N,45,0,35,itunes
AU,5598,45,C,C,45,0,125,itunes
AU,5599,230,C,L,75,0.866666667,20,itunes
AU,5600,20,C,L,65,0,10,itunes
AU,5601,90,C,N,45,0.444444444,40,itunes
AU,5602,35,A,N,50,0,25,google
AU,5603,40,D,L,60,0,0,
AU,5604,15,A,W,45,0,15,google
AU,5605,60,D,A,45,0,0,
AU,5606,85,D,N,75,0,15,itunes
AU,5607,15,D,L,45,0,20,itunes
AU,5608,75,D,A,45,0,0,
AU,5609,105,D,A,45,0,0,
AU,5610,20,C,A,45,0,20,itunes
AU,5611,55,C,W,45,0.333333333,40,itunes
AU,5612,100,D,N,55,0,30,itunes
AU,5613,150,C,C,45,0.111111111,45,itunes
AU,5614,235,D,L,60,0,10,google
AU,5615,40,C,W,60,0.25,30,itunes
AU,5616,60,D,N,60,0,0,itunes
AU,5617,50,A,N,45,0,20,itunes
AU,5618,135,D,W,60,0,25,itunes
AU,5619,15,D,N,45,0,30,itunes
AU,5620,40,D,L,45,0,25,itunes
AU,5621,20,D,N,65,0,30,itunes
AU,5622,15,E,W,45,0,10,itunes
AU,5623,25,C,N,60,0.5,0,
AU,5624,20,D,A,45,0,40,itunes
AU,5625,20,D,C,60,0.333333333,30,itunes
AU,5626,20,D,C,60,0,25,itunes
AU,5627,15,C,C,60,0,40,google
AU,5628,30,D,N,45,0,20,itunes
AU,5629,15,C,C,75,0.066666667,35,itunes
AU,5630,150,D,A,45,0,5,itunes
AU,5631,65,C,W,75,0.066666667,65,itunes
AU,5632,105,C,L,75,0,20,itunes
AU,5633,45,G,W,45,0,15,itunes
AU,5634,220,D,C,45,0,25,itunes
AU,5635,15,G,N,45,0,5,itunes
AU,5636,20,D,A,45,0.333333333,40,itunes
AU,5637,20,C,N,55,0,20,itunes
AU,5638,20,C,L,45,0,10,google
AU,5639,245,C,S,45,0,0,itunes
AU,5640,15,D,N,60,0,15,itunes
AU,5641,105,A,L,75,0,10,itunes
AU,5642,65,C,L,55,0,30,google
AU,5643,30,C,C,75,0.066666667,25,itunes
AU,5644,55,D,A,45,0,0,
AU,5645,15,D,C,45,0,15,itunes
AU,5646,50,D,N,45,0.666666667,0,
AU,5647,180,D,N,45,0,15,itunes
AU,5648,85,G,N,45,0.333333333,0,
AU,5649,15,D,N,65,0,25,google
AU,5650,40,D,L,45,0.333333333,5,google
AU,5651,60,F,N,45,0.111111111,20,itunes
AU,5652,155,E,L,45,0,25,itunes
AU,5653,30,D,N,60,0,15,itunes
AU,5654,15,E,W,60,0,20,itunes
AU,5655,20,D,N,45,0,15,itunes
AU,5656,20,C,W,60,0,0,
AU,5657,45,A,N,60,0,25,google
