customer_id,boxes_taken,activation_channel,state,score_count,score_freq,app_uses,app_store
7415,20,C,C,100,0,15,app2
7416,20,C,C,60,0,10,app2
7417,60,A,C,75,0,20,app2
7418,85,A,L,60,0.166666667,15,app2
7419,105,F,N,45,0,15,app2
7420,85,F,L,45,1,0,
7421,45,C,L,45,0,10,app2
7422,30,A,W,45,0.333333333,75,app1
7423,40,A,L,60,0,0,
7424,30,A,C,45,0,35,app2
7425,180,C,N,60,0.333333333,0,app2
7426,25,D,N,45,0,35,app2
7427,15,C,C,60,0,15,app2
7428,230,B,N,75,0,30,app2
7429,195,C,C,45,0,15,app2
7430,30,F,L,60,0.583333333,20,app2
7431,85,C,W,45,0,0,app1
7432,260,A,S,45,0,10,app1
7433,135,C,C,65,0,25,app2
7434,15,C,N,45,0,0,
7435,75,C,L,55,0,15,app2
7436,95,A,T,60,0,20,app2
7437,260,C,L,45,0,20,app2
7438,140,F,W,55,0,20,app2
7439,30,C,N,65,0,0,
7440,15,C,N,60,0,25,app2
7441,220,F,C,45,0,5,app1
7442,70,B,L,55,0,20,app2
7443,250,F,S,65,0,0,app2
7444,15,G,N,45,0,0,app2
7445,60,B,C,45,0.333333333,15,app2
7446,30,C,C,75,0,15,app2
7447,20,A,W,45,0,0,
7448,135,A,L,45,1,40,app2
7449,30,C,W,75,0,30,app2
7450,240,C,C,60,0,45,app2
7451,70,C,C,45,0,35,app2
7452,140,C,L,75,0.333333333,25,app2
7453,65,C,C,75,0.6,20,app2
7454,75,E,C,60,0.333333333,35,app2
7455,15,C,W,45,0,0,
7456,15,C,C,60,0,30,app2
7457,45,B,S,70,0,30,app2
7458,20,A,L,45,0,45,app1
7459,20,C,L,60,0,35,app2
7460,20,A,C,45,0,35,app1
7461,100,B,N,45,0,25,app2
7462,25,C,S,75,0,20,app2
7463,235,F,L,45,0,0,
7464,20,C,N,75,0,5,app2
7465,15,C,W,60,0,0,
7466,15,A,L,60,0,10,app2
7467,140,C,A,45,0,5,app2
7468,20,C,W,50,0,15,app2
7469,30,A,L,75,0,20,app1
7470,120,F,A,75,0,0,
7471,15,C,W,55,0,30,app1
7472,30,C,L,75,0,25,app2
7473,225,C,L,75,0,25,app2
7474,175,F,L,75,0.533333333,15,app1
7475,30,C,N,60,0.25,20,app1
7476,170,C,N,60,0,0,
7477,15,B,C,55,0,60,app2
7478,115,A,C,45,0,0,
7479,145,C,L,55,0,0,app2
7480,15,C,W,55,0,0,
7481,45,C,L,75,0,20,app2
7482,15,B,L,60,0,25,app2
7483,20,C,W,75,0.133333333,25,app2
7484,235,E,A,60,0.416666667,25,app2
7485,20,F,C,45,0,0,
7486,80,C,S,55,0,25,app1
7487,170,F,C,65,0.153846154,5,app2
7488,15,C,S,75,0,0,
7489,20,C,L,45,0.666666667,0,
7490,80,F,W,60,0,20,app2
7491,80,A,L,45,0,30,app2
7492,15,A,L,50,0,25,app2
7493,20,A,W,75,0,20,app2
7494,65,A,L,45,0,0,
7495,95,A,L,45,1,25,app2
7496,105,C,A,60,0,0,app2
7497,120,F,L,60,0.25,25,app2
7498,40,C,C,75,0,0,
7499,25,C,L,55,0,30,app1
7500,115,A,C,45,0,20,app2
7501,230,E,T,45,0,5,app1
7502,30,A,W,45,0,25,app2
7503,65,G,W,75,0,0,
7504,75,G,L,75,0,15,app2
7505,65,C,L,45,0,30,app2
7506,145,A,W,45,0,0,app1
7507,100,A,S,45,0.333333333,0,
7508,25,F,W,65,0.692307692,20,app2
7509,155,C,W,50,0,35,app2
7510,80,A,W,60,0.333333333,15,app1
7511,30,C,L,60,0,15,app1
7512,45,A,L,65,0,0,
7513,125,C,W,50,0,30,app2
7514,245,A,C,45,0,15,app2
7515,50,G,L,60,0,15,app1
7516,45,F,N,60,0,10,app2
7517,50,F,C,60,0.333333333,20,app2
7518,20,G,N,60,0,5,app2
7519,20,C,L,75,0,25,app2
7520,105,D,C,45,0,15,app2
7521,160,F,N,45,0,10,app2
7522,45,G,N,45,0.333333333,5,app2
7523,50,A,L,45,0,25,app1
7524,70,A,N,45,0,0,
7525,15,C,N,75,0,0,
7526,50,A,N,60,0,20,app2
7527,35,B,L,45,0,0,
7528,75,A,L,75,0,15,app2
7529,100,A,L,60,0.166666667,15,app2
7530,40,B,L,45,0,50,app1
7531,30,A,L,45,0,20,app2
7532,105,G,L,75,0,0,
7533,25,C,W,50,0,0,app2
7534,190,C,N,60,0.333333333,30,app1
7535,95,G,L,65,0,50,app2
7536,90,C,W,50,0.3,25,app1
7537,80,C,S,75,0,15,app2
7538,20,B,A,45,0.888888889,30,app2
7539,40,C,W,65,0,30,app2
7540,80,A,W,45,0.333333333,25,app2
7541,50,F,L,50,0,0,app2
7542,35,A,L,75,0,20,app2
7543,15,F,L,60,0,15,app1
7544,15,C,S,60,0,65,app2
7545,110,A,W,75,0,20,app2
7546,235,E,A,60,0.166666667,10,app1
7547,55,C,T,100,0,10,app2
7548,15,C,C,55,0,25,app2
7549,255,A,N,45,0.666666667,30,app2
7550,15,A,N,45,0,0,
7551,30,F,N,45,0,20,app1
7552,15,G,S,45,0,20,app1
7553,15,E,C,45,0,35,app2
7554,130,C,W,75,0.066666667,30,app2
7555,25,C,L,45,0,20,app2
7556,25,A,C,45,0.111111111,0,
7557,55,G,C,65,0.384615385,25,app2
7558,20,C,L,45,0,0,
7559,65,C,S,45,0,15,app2
7560,35,G,W,45,0.666666667,25,app2
7561,70,C,L,55,0.363636364,25,app2
7562,35,C,W,45,0,0,app2
7563,45,C,N,65,0.307692308,10,app2
7564,20,C,A,45,0.222222222,5,app2
7565,15,C,C,75,0,35,app2
7566,15,C,S,45,0,25,app2
7567,65,D,N,60,0,35,app2
7568,210,A,C,60,0,20,app1
7569,20,C,L,70,0,20,app2
7570,45,C,W,60,0.083333333,15,app2
7571,210,B,N,60,0,0,app1
7572,75,C,C,45,0.666666667,5,app2
7573,90,A,L,50,0,10,app2
7574,20,C,A,55,0,40,app2
7575,20,C,A,55,0,0,
7576,80,F,N,45,0,25,app2
7577,25,F,C,55,0,30,app2
7578,30,C,L,70,0,0,app2
7579,20,F,L,60,0,25,app2
7580,120,C,L,65,0,15,app1
7581,45,F,L,55,0.636363636,25,app2
7582,30,F,N,60,0,0,
7583,75,E,N,45,0.111111111,25,app2
7584,195,C,C,45,0.333333333,20,app2
7585,50,C,L,45,0,10,app2
7586,15,A,C,45,0,0,app1
7587,15,C,N,100,0,15,app1
7588,25,D,N,45,0,30,app2
7589,80,F,S,75,0,0,app2
7590,155,F,A,45,0.333333333,25,app2
7591,20,C,W,45,0,0,
7592,15,F,C,45,0,30,app2
7593,35,F,L,75,0,25,app2
7594,125,C,C,55,0.363636364,0,app2
7595,15,C,L,45,0,25,app1
7596,25,C,S,65,0,35,app2
7597,200,C,C,75,0,5,app2
7598,25,D,N,45,0,25,app1
7599,95,C,W,45,0.111111111,25,app2
7600,15,C,W,45,0,30,app1
7601,20,D,S,45,0,25,app1
7602,15,A,W,45,0,0,
7603,15,C,N,45,0,0,app1
7604,15,F,S,70,0,20,app2
7605,175,F,L,75,0,25,app2
7606,20,D,N,45,0,20,app2
7607,45,F,C,65,0,15,app2
7608,15,C,L,45,0,15,app2
7609,55,C,L,45,0,15,app1
7610,30,C,W,70,0.071428571,25,app2
7611,30,F,C,75,0,15,app1
7612,15,C,W,45,0,10,app2
7613,20,C,L,45,0,10,app1
7614,25,C,S,45,0,0,
7615,15,G,W,45,0,25,app2
7616,100,D,N,45,0.333333333,5,app1
7617,165,A,S,90,0,25,app2
7618,80,A,N,60,0,20,app1
7619,25,G,W,45,0,0,
7620,45,C,C,45,0,25,app2
7621,190,B,,45,0,25,app1
7622,30,E,W,45,0,5,app2
7623,65,C,N,60,0.333333333,0,app2
7624,25,B,N,45,0,20,app2
7625,55,C,L,60,0,20,app2
7626,15,C,C,75,0,30,app1
7627,30,C,N,60,0,35,app1
7628,80,A,W,60,0,15,app2
7629,25,E,C,50,0,35,app2
7630,20,A,N,60,0,0,
7631,130,B,S,75,0,5,app2
7632,250,A,L,60,0,20,app2
7633,130,F,A,45,0,0,
7634,155,A,L,60,0,25,app2
7635,160,F,L,45,0,30,app1
7636,15,F,S,45,0,0,
7637,20,D,L,45,0.888888889,35,app1
7638,35,C,N,45,0,0,
7639,140,C,L,60,0,25,app2
7640,185,A,S,50,0,20,app2
7641,15,A,C,45,0,25,app2
7642,20,D,L,45,0,30,app2
7643,100,B,C,50,0.7,25,app2
7644,45,C,L,60,0,15,app2
7645,20,A,N,60,0,10,app2
7646,20,C,C,45,0,15,app2
7647,50,A,C,45,0,15,app2
7648,20,C,N,60,0,20,app2
7649,70,B,C,55,0,30,app1
7650,15,C,S,70,0,25,app2
7651,25,F,N,45,0,0,
7652,185,E,W,75,0,20,app2
7653,115,A,N,75,0,20,app2
7654,90,A,N,75,0,15,app2
7655,15,C,L,75,0,0,
7656,190,F,N,45,0,20,app2
7657,230,B,N,60,0,35,app2
7658,15,C,L,65,0.230769231,0,
7659,30,A,N,45,0,40,app2
7660,60,E,L,45,0,15,app2
7661,50,C,L,45,0.111111111,0,
7662,195,C,S,45,0,5,app2
7663,40,F,W,75,0,25,app1
7664,40,F,L,45,0,10,app1
7665,15,F,L,45,0,0,
7666,15,F,N,45,0,10,app1
7667,70,C,C,75,0,25,app2
7668,25,B,T,60,0,15,app2
7669,25,F,C,45,0,20,app2
7670,110,F,S,75,0,0,
7671,15,C,L,60,0,0,
7672,20,F,W,60,0.083333333,25,app2
7673,45,C,L,55,0,10,app2
7674,15,E,L,70,0,30,app1
7675,60,A,W,75,0,0,
7676,15,F,N,130,0,20,app2
7677,55,F,C,45,0,0,
7678,45,F,L,50,0,30,app2
7679,15,A,L,60,0,0,
7680,175,F,N,75,0,25,app2
7681,15,F,L,60,0,85,app2
7682,15,C,N,45,0.444444444,50,app2
7683,25,C,S,65,0,20,app2
7684,35,C,W,45,0,65,app2
7685,210,B,L,75,0,20,app2
7686,30,C,C,60,0.166666667,20,app1
7687,25,D,C,45,0,20,app1
7688,115,F,C,60,0.083333333,20,app1
7689,20,E,W,45,0.333333333,20,app1
7690,40,E,T,75,0,30,app2
7691,85,C,N,45,0,30,app1
7692,15,C,W,45,0,25,app2
7693,25,C,C,45,0,20,app2
7694,70,C,W,65,0,10,app2
7695,15,B,W,45,0,0,
7696,25,F,L,60,0,25,app2
7697,20,C,S,75,0,25,app2
7698,15,G,S,45,0.444444444,30,app2
7699,75,A,W,60,0,0,app2
7700,20,A,N,45,0,10,app1
7701,15,C,C,45,0,15,app2
7702,125,C,L,45,0.222222222,15,app2
7703,20,C,W,45,0,20,app1
7704,20,C,S,55,0,30,app2
7705,20,F,A,75,0,5,app1
7706,30,F,W,55,0.272727273,20,app2
7707,85,C,W,60,0,15,app2
7708,15,F,N,45,0,25,app2
7709,225,G,A,60,0.666666667,25,app2
7710,35,B,S,45,0,25,app2
7711,185,C,N,45,0.111111111,25,app2
7712,130,C,L,60,0,15,app2
7713,130,E,W,60,0.25,15,app2
7714,20,C,C,45,0,15,app2
7715,65,G,W,75,0.533333333,10,app2
7716,35,C,W,45,0,25,app1
7717,40,F,W,65,0,5,app2
7718,65,C,W,45,0,35,app2
7719,20,F,S,60,0,30,app1
7720,75,C,N,75,0,25,app2
7721,25,E,L,60,0,20,app2
7722,90,C,N,45,0,25,app2
7723,25,F,A,45,0.333333333,15,app2
7724,15,C,W,45,0,10,app2
7725,25,A,L,45,0.111111111,25,app2
7726,50,C,N,65,0,0,
7727,60,A,N,60,0,0,
7728,15,A,C,45,0,15,app2
7729,170,F,C,45,0,25,app1
7730,35,A,T,75,0,25,app1
7731,180,C,N,45,0,25,app2
7732,85,A,L,45,0.333333333,25,app2
7733,100,C,N,60,0,15,app1
7734,175,F,N,45,0,0,
7735,230,B,L,55,0.090909091,55,app2
7736,45,F,C,60,0,0,
7737,20,C,W,45,0.444444444,20,app1
7738,30,C,L,60,0,5,app2
7739,70,C,C,55,0,15,app2
7740,80,C,N,45,0.222222222,0,app1
7741,70,C,C,65,0.307692308,15,app2
7742,50,F,L,60,0,0,
7743,40,G,L,75,0,20,app2
7744,215,E,S,60,0,20,app2
7745,15,C,C,45,0,10,app2
7746,15,F,S,75,0,0,
7747,115,C,L,45,0,30,app2
7748,30,F,A,60,0,0,app2
7749,155,C,N,75,0,25,app2
7750,80,F,C,45,0,35,app1
7751,175,B,L,45,0.333333333,50,app2
7752,145,C,C,60,0,15,app2
7753,260,F,C,45,0,25,app2
7754,20,C,N,45,0,0,
7755,80,D,L,45,0,15,app1
7756,130,F,N,45,0,15,app2
7757,105,F,L,55,0,15,app2
7758,55,F,N,60,0,25,app2
7759,15,E,N,55,0.454545455,0,app2
7760,165,C,W,60,0,20,app2
7761,50,F,C,65,0.076923077,40,app2
7762,15,B,C,45,0,25,app1
7763,40,F,N,45,0.333333333,15,app2
7764,50,C,C,45,0.333333333,0,
7765,150,B,W,45,0.444444444,20,app1
7766,40,C,N,45,0.333333333,25,app2
7767,50,G,N,45,0.333333333,40,app2
7768,70,C,N,75,0,25,app2
7769,215,A,N,60,0.333333333,0,
7770,40,F,N,60,0,20,app2
7771,30,F,L,45,0.111111111,35,app2
7772,15,B,S,55,0.090909091,50,app1
7773,25,F,L,65,0,0,
7774,145,A,W,45,0,20,app2
7775,195,B,C,60,0.333333333,35,app2
7776,100,C,C,45,0.333333333,5,app1
7777,85,D,N,45,0,0,app2
7778,40,D,N,45,0,0,app2
7779,35,A,S,60,0,20,app1
7780,15,A,A,45,0,0,
7781,25,C,L,60,0,25,app2
7782,80,C,W,55,0,25,app2
7783,15,A,S,45,0,0,
7784,75,F,N,75,0,5,app2
7785,70,C,L,75,0,0,app2
7786,25,C,C,60,0,0,app2
7787,185,C,W,45,0.333333333,5,app1
7788,20,D,L,45,0,5,app1
7789,15,C,W,60,0.5,40,app2
7790,90,C,S,60,0,15,app2
7791,55,C,W,50,0,30,app2
7792,40,A,L,60,0,25,app2
7793,65,G,C,45,0,0,
7794,255,F,L,45,0,0,
7795,265,A,W,75,0.666666667,5,app1
7796,70,B,S,45,0,25,app2
7797,210,D,N,45,0,0,
7798,25,G,C,75,0,0,app1
7799,15,E,L,45,0,20,app2
7800,25,C,C,55,0.363636364,25,app2
7801,35,F,W,65,0,0,
7802,230,C,L,55,0,20,app2
7803,75,B,S,75,0,10,app2
7804,25,C,L,75,0,25,app1
7805,110,C,S,60,0,20,app2
7806,15,G,L,45,0,0,
7807,105,B,L,60,0,45,app2
7808,30,A,L,75,0,0,app2
7809,45,A,W,45,0,0,
7810,50,C,N,75,0,25,app2
7811,200,C,S,75,0,25,app2
7812,45,F,L,60,0,25,app2
7813,60,A,W,60,0.5,0,app1
7814,215,F,N,70,0.214285714,0,
7815,25,C,L,45,0,40,app2
7816,35,B,C,60,0,20,app2
7817,240,C,N,75,0.933333333,25,app2
7818,40,A,N,75,0,0,app2
7819,95,C,L,60,0.666666667,25,app2
7820,25,C,W,45,0,20,app2
7821,30,F,L,75,0,0,
7822,110,A,L,60,0,10,app1
7823,30,C,S,45,0.333333333,45,app2
7824,20,C,N,55,0,25,app2
7825,40,C,S,50,0,20,app1
7826,135,C,S,45,0.333333333,15,app2
7827,15,D,L,45,0,0,app2
7828,230,C,C,60,0.5,30,app2
7829,15,A,W,45,0.777777778,30,app2
7830,120,A,W,45,0,0,
7831,90,A,C,60,0,0,
7832,15,A,N,45,0.222222222,0,
7833,15,C,N,45,0,80,app2
7834,20,G,W,45,0.333333333,20,app1
7835,20,C,L,70,0,0,
7836,160,F,W,45,0,20,app2
7837,60,F,N,60,0.333333333,0,app2
7838,30,F,L,60,0.083333333,0,
7839,20,A,W,45,0.111111111,0,app2
7840,50,F,L,45,0,25,app2
7841,15,D,N,45,0,0,
7842,35,C,N,60,0,135,app2
7843,15,C,C,55,0,90,app1
7844,60,A,L,60,0.333333333,5,app1
7845,15,A,C,60,0.25,20,app2
7846,15,G,C,45,0,20,app2
7847,25,F,N,60,0.166666667,25,app2
7848,80,C,L,65,0.230769231,20,app2
7849,255,C,C,75,0.333333333,40,app2
7850,85,F,C,45,0,0,
7851,15,A,C,55,0,40,app2
7852,70,F,N,75,0,5,app1
7853,25,C,C,45,0,40,app2
7854,15,A,L,60,0,95,app1
7855,20,B,L,45,0,20,app1
7856,60,F,N,45,0,30,app2
7857,185,F,S,45,0.333333333,15,app2
7858,190,B,N,55,0,50,app2
7859,45,F,W,75,0,20,app2
7860,220,C,A,60,0.333333333,20,app2
7861,135,A,W,45,0.222222222,25,app2
7862,15,C,C,45,0,0,app2
7863,130,G,N,60,0,15,app1
7864,155,B,N,60,0,30,app2
7865,25,G,N,45,0,40,app1
7866,20,C,L,75,0,65,app1
7867,255,G,C,45,0.333333333,15,app1
7868,15,F,L,60,0,20,app1
7869,205,F,S,75,0,20,app1
7870,130,C,N,75,0,15,app1
7871,50,C,L,65,0,25,app2
7872,235,F,L,65,0,20,app2
7873,265,E,N,60,0.916666667,20,app1
7874,15,F,S,45,0,0,
7875,55,C,L,75,0,25,app1
7876,20,C,C,45,0,10,app1
7877,150,A,A,45,0.666666667,0,
7878,15,A,C,45,0,25,app2
7879,70,F,N,45,0,20,app2
7880,40,C,N,65,0,10,app1
7881,25,C,C,45,0,15,app2
7882,80,A,W,45,0,0,
7883,45,A,L,45,0,25,app2
7884,235,A,W,45,0,25,app2
7885,60,C,C,60,0.166666667,25,app2
7886,155,G,N,45,0.333333333,25,app2
7887,15,C,C,50,0,30,app2
7888,105,B,L,65,0.461538462,25,app2
7889,45,C,C,75,0,25,app1
7890,90,B,C,95,0,30,app2
7891,70,C,N,60,0,35,app2
7892,50,C,L,70,0,40,app2
7893,150,C,W,50,0.2,15,app1
7894,15,C,L,55,0,20,app2
7895,40,A,W,60,0,0,
7896,25,C,C,60,0,30,app2
7897,15,A,L,45,0,40,app2
7898,25,C,L,75,0.066666667,20,app1
7899,45,B,L,45,0,0,
7900,130,C,N,45,0,0,app2
7901,15,F,L,55,0,50,app2
7902,165,E,C,45,0.111111111,5,app2
7903,230,C,L,65,0.384615385,25,app2
7904,30,C,L,75,0,10,app2
7905,15,C,L,45,0.333333333,15,app1
7906,235,E,W,45,0.333333333,25,app2
7907,205,C,N,45,0.333333333,10,app2
7908,70,C,L,75,0.333333333,65,app2
7909,75,C,L,65,0,30,app2
7910,25,C,C,45,0,20,app2
7911,30,F,C,60,0,40,app1
7912,60,A,S,45,0,0,
7913,50,C,S,70,0,25,app2
7914,75,C,C,60,0,15,app2
7915,35,A,W,65,0,25,app2
7916,30,A,L,60,0,25,app2
7917,35,G,W,45,0,5,app2
7918,175,A,W,45,0,25,app2
7919,120,F,W,45,0,0,app1
7920,75,C,S,45,0,30,app1
7921,20,C,W,55,0,15,app2
7922,15,C,W,65,0,0,
7923,15,A,W,45,0,0,
7924,20,C,N,45,0,100,app2
7925,25,F,C,75,0,0,
7926,135,C,L,60,0,30,app2
7927,230,A,S,45,0,25,app2
7928,75,A,C,75,0,20,app2
7929,265,F,N,45,1,25,app1
7930,15,F,N,45,0,0,
7931,20,C,L,55,0.272727273,30,app1
7932,30,C,N,45,0.555555556,35,app2
7933,40,F,N,75,0,10,app2
7934,20,C,L,65,0,35,app2
7935,85,C,L,45,0,5,app2
7936,170,F,N,60,0,5,app1
7937,240,C,C,55,0,15,app2
7938,15,F,L,45,0,45,app2
7939,50,F,N,60,0,0,app2
7940,15,C,W,45,0,5,app2
7941,45,C,C,55,0,0,
7942,240,F,L,60,0,20,app2
7943,30,C,N,65,0,20,app2
7944,30,A,W,75,0,0,
7945,40,C,N,50,0.4,20,app2
7946,15,A,W,45,0.333333333,0,
7947,20,C,C,65,0,15,app1
7948,45,F,L,75,0,15,app1
7949,50,C,W,50,0,10,app2
7950,115,A,C,45,0,25,app2
7951,15,B,L,45,0,50,app2
7952,85,C,C,50,0,25,app2
7953,25,C,C,60,0,10,app2
7954,70,A,C,45,0.666666667,0,
7955,40,E,W,45,0.333333333,10,app2
7956,205,C,N,45,0,15,app2
7957,35,G,S,60,0.666666667,55,app2
7958,35,G,L,60,0.166666667,35,app2
7959,25,F,W,60,0.666666667,25,app2
7960,40,C,N,55,0,0,app1
7961,45,C,L,60,0.666666667,25,app2
7962,65,B,C,60,0.75,20,app1
7963,20,C,L,45,0.333333333,40,app2
7964,35,C,L,60,0,25,app2
7965,35,D,N,45,0,0,
7966,15,F,W,45,0,5,app1
7967,15,C,N,60,0,45,app1
7968,15,C,L,60,0,0,
7969,100,C,L,65,0,25,app1
7970,105,A,L,45,0,0,app2
7971,75,C,N,60,0,25,app2
7972,75,C,W,45,0.444444444,20,app2
7973,110,C,C,55,0,30,app2
7974,240,A,W,45,0,0,
7975,20,E,C,45,0,40,app2
7976,245,A,N,45,0.111111111,40,app2
7977,135,G,N,45,0.222222222,0,app2
7978,105,F,A,45,0,20,app1
7979,75,F,C,60,0.833333333,15,app2
7980,110,D,N,45,0,10,app2
7981,245,A,W,45,0.333333333,0,
7982,70,A,L,45,0,0,
7983,20,F,C,60,0.666666667,25,app2
7984,220,C,W,75,0.333333333,20,app2
7985,20,A,L,55,0,20,app2
7986,215,C,L,60,0,0,app2
7987,155,F,W,45,0.333333333,5,app1
7988,45,E,C,45,0,20,app2
7989,40,C,L,75,0,15,app2
7990,120,F,N,60,0,20,app2
7991,60,G,A,75,0,20,app1
7992,35,F,C,45,0,10,app1
7993,30,C,L,45,0,40,app1
7994,40,A,L,45,0,15,app2
7995,15,A,N,60,0,15,app2
7996,25,F,L,75,0,20,app2
7997,25,F,S,75,0,60,app2
7998,55,C,L,45,0,0,app2
7999,75,B,C,45,0,20,app2
8000,65,F,L,60,0,0,
8001,175,B,L,60,0,20,app2
8002,20,A,C,55,0,5,app2
8003,25,C,S,45,0,0,
8004,45,F,C,60,0,5,app2
8005,20,F,S,55,0.454545455,5,app2
8006,30,C,L,45,0.333333333,30,app2
8007,15,C,C,75,0,60,app2
8008,110,F,A,75,0.8,30,app2
8009,35,G,C,45,0,20,app1
8010,15,C,N,45,0,0,
8011,105,C,N,45,0,20,app2
8012,210,F,L,60,0.333333333,20,app2
8013,35,A,L,45,0,35,app2
8014,40,D,N,45,0,0,
8015,45,F,N,75,0,20,app2
8016,20,C,N,65,0.153846154,20,app2
8017,15,F,W,60,0,15,app2
8018,50,E,C,75,0,5,app2
8019,25,A,L,65,0,45,app2
8020,155,A,A,85,0,0,
8021,105,C,L,75,0,0,app1
8022,40,F,S,75,0.266666667,20,app2
8023,150,C,N,60,0.333333333,20,app2
8024,140,D,L,45,0,30,app2
8025,40,B,N,45,0,30,app2
8026,195,F,N,75,0,25,app2
8027,45,A,S,50,0,25,app2
8028,45,C,N,45,0,0,
8029,70,C,C,75,0.333333333,30,app1
8030,15,F,N,55,0,20,app2
8031,55,A,S,45,0,10,app2
8032,30,C,N,45,0.333333333,30,app2
8033,130,C,N,45,0,0,
8034,45,C,N,50,0.6,25,app2
8035,105,A,L,60,0,20,app1
8036,20,C,L,75,0.333333333,25,app2
8037,140,C,W,60,0,20,app2
8038,20,A,L,60,0,20,app2
8039,85,C,L,65,0.076923077,20,app2
8040,45,F,C,45,0.111111111,25,app1
8041,50,A,W,75,0,20,app2
8042,15,F,C,75,0,0,
8043,15,F,S,65,0,15,app2
8044,15,A,C,45,0,20,app1
8045,20,F,W,45,0,25,app2
8046,85,C,C,45,1,0,
8047,65,G,W,60,0,30,app2
8048,195,F,N,50,0.6,15,app2
8049,185,F,W,55,0,0,
8050,20,F,N,60,0,0,
8051,70,F,W,70,0,25,app1
8052,40,C,L,75,0,5,app2
8053,115,C,W,45,0,25,app2
8054,115,F,L,60,0,0,
8055,35,C,S,50,0.3,0,
8056,35,G,S,60,0.75,40,app2
8057,15,C,L,60,0,35,app1
8058,205,F,S,45,0,0,
8059,15,D,W,45,0,65,app2
8060,45,F,L,60,0,15,app2
8061,15,A,N,60,0,25,app2
8062,85,D,N,45,0,0,app1
8063,40,C,L,45,0,15,app2
8064,15,A,L,45,0,40,app2
8065,235,F,C,45,0.333333333,0,
8066,15,C,S,65,0.307692308,25,app2
8067,15,C,W,55,0,25,app1
8068,70,C,N,60,0.416666667,20,app2
8069,150,C,L,45,0.222222222,0,
8070,15,D,N,45,0,0,
8071,55,A,S,55,0.090909091,20,app2
8072,120,A,S,45,0.111111111,20,app1
8073,100,F,N,75,0,15,app1
8074,35,B,L,60,0.666666667,35,app2
8075,20,C,L,45,0,20,app1
8076,50,C,N,55,0,20,app2
8077,20,D,N,45,0,0,
8078,15,C,L,65,0,85,app1
8079,150,A,N,65,0,20,app2
8080,215,A,N,45,0,0,app1
8081,195,C,L,45,0.222222222,0,app2
8082,60,C,W,75,0.066666667,20,app1
8083,130,C,S,70,0,20,app2
8084,90,A,N,45,0,35,app1
8085,20,F,S,45,0,40,app2
8086,170,C,L,45,0,0,app2
8087,40,F,N,60,0,20,app2
8088,60,F,C,60,0,15,app1
8089,15,F,L,45,0,0,
8090,125,B,W,45,0,0,app2
8091,140,C,L,75,0,10,app2
8092,80,A,W,45,0,0,app2
8093,205,B,L,45,0.888888889,30,app2
8094,30,F,S,45,0,0,
8095,20,F,C,75,0.333333333,30,app2
8096,20,A,L,45,0,50,app2
8097,245,C,W,70,0,30,app2
8098,45,C,L,60,0,0,app2
8099,95,B,L,45,0,35,app1
8100,45,F,C,45,0,10,app2
8101,75,A,S,45,0,15,app2
8102,85,A,C,60,0,25,app2
8103,35,A,L,45,0,5,app2
8104,85,B,N,45,0.222222222,20,app2
8105,30,B,S,65,0,15,app2
8106,50,C,S,45,0.777777778,20,app1
8107,110,C,W,55,0.636363636,25,app2
8108,60,A,W,45,0,0,
8109,105,C,N,45,0.222222222,15,app2
8110,15,F,N,45,0,0,
8111,30,F,L,75,0,20,app2
8112,45,E,C,45,0,15,app2
8113,70,C,C,45,0,20,app2
8114,35,E,L,75,0,15,app1
8115,100,A,W,60,0.25,0,app2
8116,185,C,N,50,0.3,40,app2
8117,130,A,L,60,0,20,app1
8118,100,A,W,45,0.333333333,0,
8119,20,C,A,50,0,0,
8120,100,F,L,75,0,10,app2
8121,15,C,L,45,0,15,app2
8122,20,F,A,60,0,0,app2
8123,145,F,L,60,0,0,app2
8124,105,E,C,45,0,15,app1
8125,60,A,N,45,0,15,app2
8126,40,A,S,55,0,55,app2
8127,75,A,N,45,0.333333333,0,app2
8128,15,C,L,45,0,0,
8129,20,C,N,55,0,0,
8130,140,F,W,75,0.733333333,0,
8131,30,C,N,55,0.181818182,40,app2
8132,25,G,C,60,0.333333333,20,app2
8133,180,F,L,45,0.444444444,20,app2
8134,35,C,T,45,0,20,app2
8135,25,A,W,45,0,0,
8136,40,A,N,45,0.333333333,0,
8137,35,C,L,45,1,0,app2
8138,145,C,L,95,0,25,app2
8139,85,F,C,45,0,20,app2
8140,155,A,C,60,0.25,15,app2
8141,60,F,L,45,0,15,app2
8142,215,C,S,45,0,20,app1
8143,50,A,W,50,0,10,app2
8144,40,A,N,60,0,25,app2
8145,85,F,L,45,0,0,
8146,15,B,C,70,0,45,app2
8147,20,A,C,45,0,0,
8148,95,A,L,60,0,0,app2
8149,15,C,S,45,0,0,
8150,15,C,L,45,0,45,app1
8151,125,C,L,75,0.933333333,35,app2
8152,15,E,L,45,0,15,app1
8153,65,F,W,75,0.2,20,app1
8154,20,C,W,60,0,0,
8155,70,C,L,45,0,20,app2
8156,15,A,W,55,0,15,app2
8157,15,C,L,75,0.2,40,app2
8158,20,C,C,45,0,5,app2
8159,30,A,N,45,0,35,app2
8160,15,C,N,60,0,35,app2
8161,40,G,N,60,0,0,
8162,105,F,L,60,0.666666667,25,app2
8163,40,C,N,75,0.333333333,15,app1
8164,25,C,C,75,0,0,
8165,240,F,L,45,0.333333333,25,app2
